now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788346739.5093985,22.5625,22.8125,23.0,23.125,22.875,23.0,23.0625,23.25
1788346740.5100865,22.625,22.8125,23.0,23.125,22.875,23.0,23.0625,23.1875
1788346741.5116155,22.625,22.8125,23.0,23.125,22.875,23.0,23.0625,23.25
1788346742.5133817,22.625,22.8125,22.9375,23.125,22.8125,22.9375,23.0625,23.25
1788346743.5146084,22.625,22.8125,22.9375,23.125,22.8125,23.0,23.0,23.25
1788346744.515581,22.625,22.8125,22.9375,23.125,22.8125,22.9375,23.0625,23.25
1788346745.5191991,22.625,22.8125,23.0,23.125,22.875,22.9375,23.0,23.25
1788346746.5218024,22.625,22.8125,22.9375,23.125,22.875,23.0,23.0625,23.125
1788346747.5247636,22.5625,22.8125,22.9375,23.0625,22.8125,22.9375,23.0,23.1875
1788346748.526454,22.5625,22.75,22.9375,23.125,22.8125,22.9375,23.0,23.1875
1788346749.5280116,22.5625,22.75,22.9375,23.125,22.8125,22.9375,23.0,23.1875
1788346750.5292957,22.5625,22.8125,22.9375,23.0625,22.8125,22.9375,23.0,23.1875
1788346751.531045,22.5625,22.8125,22.9375,23.0625,22.8125,22.9375,23.0,23.1875
1788346752.5328379,22.5625,22.8125,22.9375,23.125,22.75,22.9375,23.0,23.1875
